# QV 2022-01-11 from Planet Support CSV file
#
# "8 channel" SuperDove RSR from https://support.planet.com/hc/article_attachments/360017988517/Superdove.csv
# with Blue, Green_ii, Red, RedEdge and NIR
#
#  PlanetScope SD8 Band 1 Coastal-Blue
#
#  Wavelength
#   (nm)	Relative response
#  __________	___________
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
#
#  PlanetScope SD8 Band 6 Red
#
#  Wavelength
#   (nm)	Relative response
#  __________	___________
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0.001909438
635	0
636	0
637	0
638	0
639	0.000272777
640	0
641	0.000545554
642	0.000272777
643	0.000818331
644	0.001091107
645	0.002727769
646	0.007637752
647	0.021822149
648	0.070103655
649	0.239225314
650	0.622476814
651	0.927441353
652	0.990998363
653	1
654	0.999181669
655	0.992089471
656	0.989088925
657	0.992907801
658	0.987725041
659	0.982815057
660	0.978723404
661	0.977086743
662	0.980087289
663	0.975995636
664	0.965630115
665	0.959356247
666	0.954446263
667	0.950081833
668	0.947899618
669	0.944626296
670	0.93726132
671	0.931533006
672	0.924713584
673	0.928259684
674	0.924168031
675	0.921713039
676	0.918439716
677	0.91462084
678	0.913256956
679	0.906983088
680	0.903164212
681	0.893071468
682	0.771140207
683	0.374249864
684	0.091925805
685	0.019912711
686	0.006273868
687	0.002454992
688	0.000545554
689	0
690	0.000272777
691	0.000818331
692	0
693	0
694	0.000545554
695	0.001909438
696	0
697	0
698	0
699	0
700	0.001091107
701	0.001091107
702	0.001091107
703	0.001091107
704	0.001091107
705	0.001091107
706	0.001091107
707	0.001091107
708	0.001091107
709	0.001091107
710	0.001091107
711	0.001091107
712	0.001091107
713	0.001091107
714	0.001091107
715	0.001091107
716	0.001091107
717	0.001091107
718	0.001091107
719	0.001091107
720	0.001091107
721	0.001091107
722	0.001091107
723	0.001091107
724	0.001091107
725	0.000818331
726	0.000818331
727	0.000818331
728	0.000818331
729	0.000818331
730	0.000818331
731	0.000818331
732	0.000818331
733	0.000818331
734	0.000818331
735	0.000818331
736	0.000818331
737	0.000818331
738	0.000818331
739	0.000818331
740	0.000818331
741	0.000818331
742	0.000818331
743	0.000818331
744	0.000818331
745	0.000818331
746	0.000818331
747	0.000818331
748	0.000818331
749	0.000818331
750	0.000818331
751	0.000818331
752	0.000818331
753	0.000818331
754	0.000818331
755	0.000818331
756	0.000818331
757	0.000818331
758	0.000818331
759	0.000818331
760	0.000818331
761	0.000818331
762	0.000818331
763	0.000818331
764	0.000818331
765	0.000818331
766	0.000818331
767	0.000818331
768	0.000818331
769	0.000818331
770	0.000818331
771	0.000818331
772	0.000818331
773	0.000818331
774	0.000818331
775	0.000818331
776	0.000818331
777	0.000818331
778	0.000818331
779	0.000818331
780	0.000818331
781	0.000818331
782	0.000818331
783	0.000818331
784	0.000818331
785	0.000818331
786	0.000818331
787	0.000818331
788	0.000545554
789	0.000545554
790	0.000545554
791	0.000545554
792	0.000545554
793	0.000545554
794	0.000545554
795	0.000545554
796	0.000545554
797	0.000545554
798	0.000545554
799	0.000545554
800	0.000545554
801	0.000545554
802	0.000545554
803	0.000545554
804	0.000545554
805	0.000545554
806	0.000545554
807	0.000545554
808	0.000545554
809	0.000545554
810	0.000545554
811	0.000545554
812	0.000545554
813	0.000545554
814	0.000545554
815	0.000545554
816	0.000545554
817	0.000545554
818	0.000545554
819	0.000545554
820	0.000545554
821	0.000545554
822	0.000545554
823	0.000545554
824	0.000545554
825	0.000545554
826	0.000545554
827	0.000545554
828	0.000545554
829	0.000545554
830	0.000545554
831	0.000545554
832	0.000545554
833	0.000545554
834	0.000545554
835	0.000545554
836	0.000545554
837	0.000545554
838	0.000545554
839	0.000545554
840	0.000545554
841	0.000545554
842	0.000545554
843	0.000545554
844	0.000545554
845	0.000545554
846	0.000545554
847	0.000545554
848	0.000545554
849	0.000545554
850	0.000272777
851	0.000272777
852	0.000272777
853	0.000272777
854	0.000272777
855	0.000272777
856	0.000272777
857	0.000272777
858	0.000272777
859	0.000272777
860	0.000272777
861	0.000272777
862	0.000272777
863	0.000272777
864	0.000272777
865	0.000272777
866	0.000272777
867	0.000272777
868	0.000272777
869	0.000272777
870	0.000272777
871	0.000272777
872	0.000272777
873	0.000272777
874	0.000272777
875	0.000272777
876	0.000272777
877	0.000272777
878	0.000272777
879	0.000272777
880	0.000272777
881	0.000272777
882	0.000272777
883	0.000272777
884	0.000272777
885	0.000272777
886	0.000272777
887	0.000272777
888	0.000272777
889	0.000272777
890	0.000272777
891	0.000272777
892	0.000272777
893	0.000272777
894	0.000272777
895	0.000272777
896	0.000272777
897	0.000272777
898	0.000272777
899	0.000272777
900	0.000272777
901	0.000272777
902	0.000272777
903	0.000272777
904	0.000272777
905	0.000272777
906	0.000272777
907	0.000272777
908	0.000272777
909	0.000272777
910	0.000272777
911	0.000272777
912	0.000272777
913	0.000272777
914	0.000272777
915	0.000272777
916	0.000272777
917	0.000272777
918	0.000272777
919	0.000272777
920	0.000272777
921	0.000272777
922	0.000272777
923	0.000272777
924	0.000272777
925	0.000272777
926	0.000272777
927	0.000272777
928	0.000272777
929	0.000272777
930	0.000272777
931	0.000272777
932	0.000272777
933	0.000272777
934	0.000272777
935	0.000272777
936	0.000272777
937	0.000272777
938	0.000272777
939	0.000272777
940	0.000272777
941	0.000272777
942	0.000272777
943	0.000272777
944	0.000272777
945	0.000272777
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
#
#  PlanetScope SD8 Band 7 Red-edge
#
#  Wavelength
#   (nm)	Relative response
#  __________	___________
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0.000357526
693	0.000357526
694	0.001430104
695	0.005005363
696	0.020021452
697	0.086521273
698	0.397211298
699	0.950303897
700	0.999642474
701	1
702	0.997139793
703	0.995352163
704	0.997497319
705	0.994279585
706	0.988201645
707	0.982838756
708	0.979621023
709	0.978548445
710	0.979621023
711	0.973543082
712	0.963889882
713	0.964247408
714	0.938505542
715	0.887736861
716	0.478369682
717	0.086878799
718	0.0193064
719	0.006792992
720	0.003575259
721	0.002502681
722	0.001430104
723	0.000357526
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
#
#  PlanetScope SD8 Band 8 NIR
#
#  Wavelength
#   (nm)	Relative response
#  __________	___________
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0.000876424
841	0.001752848
842	0.005258545
843	0.01665206
844	0.062226117
845	0.263803681
846	0.771253287
847	1
848	0.986853637
849	0.985100789
850	0.974583699
851	0.953549518
852	0.942156004
853	0.941279579
854	0.940403155
855	0.932515337
856	0.916739702
857	0.901840491
858	0.893952673
859	0.893076249
860	0.891323401
861	0.884312007
862	0.875547765
863	0.865907099
864	0.85977213
865	0.858019281
866	0.858895706
867	0.857142857
868	0.851007888
869	0.840490798
870	0.831726556
871	0.825591586
872	0.820333041
873	0.813321648
874	0.801928133
875	0.787905346
876	0.773882559
877	0.762489045
878	0.756354075
879	0.75109553
880	0.743207713
881	0.732690622
882	0.721297108
883	0.714285714
884	0.704645048
885	0.690622261
886	0.681858019
887	0.667835232
888	0.454864154
889	0.141980719
890	0.035933392
891	0.01051709
892	0.003505697
893	0.000876424
894	0.000876424
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
